ver algo,etwas sehen,eu,Presente,Indicativo,vejo
ver algo,etwas sehen,ele/ela/você,Presente,Indicativo,vê
ver algo,etwas sehen,nós,Presente,Indicativo,vemos
ver algo,etwas sehen,eles/elas/vocês,Presente,Indicativo,vêem
ver algo,etwas sehen,eu,Pretérito Perfeito,Indicativo,vi
ver algo,etwas sehen,ele/ela/você,Pretérito Perfeito,Indicativo,viu
ver algo,etwas sehen,nós,Pretérito Perfeito,Indicativo,vimos
ver algo,etwas sehen,eles/elas/vocês,Pretérito Perfeito,Indicativo,viram
