fazer algo,etwas machen ,eu,Presente,Indicativo,faço
fazer algo,etwas machen ,ele/ela/você,Presente,Indicativo,faz
fazer algo,etwas machen ,nós,Presente,Indicativo,fazemos
fazer algo,etwas machen ,eles/elas/vocês,Presente,Indicativo,fazem
fazer algo,etwas machen ,eu,Pretérito Perfeito,Indicativo,fiz
fazer algo,etwas machen ,ele/ela/você,Pretérito Perfeito,Indicativo,fez
fazer algo,etwas machen ,nós,Pretérito Perfeito,Indicativo,fizemos
fazer algo,etwas machen ,eles/elas/vocês,Pretérito Perfeito,Indicativo,fizeram
