ter algo,etwas haben,eu,Presente,Indicativo,tenho
ter algo,etwas haben,ele/ela/você,Presente,Indicativo,tem
ter algo,etwas haben,nós,Presente,Indicativo,temos
ter algo,etwas haben,eles/elas/vocês,Presente,Indicativo,têm
ter algo,etwas haben,eu,Pretérito Perfeito,Indicativo,tive
ter algo,etwas haben,ele/ela/você,Pretérito Perfeito,Indicativo,teve
ter algo,etwas haben,nós,Pretérito Perfeito,Indicativo,tivemos
ter algo,etwas haben,eles/elas/vocês,Pretérito Perfeito,Indicativo,tiveram
